laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Memory_benchmark,Gpu,GPU_benchmark,OpSys,Weight,Price_euros,cpu_match,benchmark,single_thread,match_score
481,Asus,ZenBook Pro,Notebook,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,12GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M330,2.8,Windows 10,2.19kg,764,Intel Core i7-6500U @ 2.50GHz,3276,1708,95
79,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M330,2.8,Windows 10,2.19kg,764,Intel Core i7-6500U @ 2.50GHz,3276,1708,95
246,Asus,VivoBook Pro,Notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M420,,Windows 10,2.03kg,403,AMD EPYC 7763,88338,2635,86
81,HP,ProBook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M420,,Windows 10,1.68kg,469,AMD EPYC 7763,88338,2635,86
989,HP,Probook 450,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.70GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M420,,Windows 10,2.18kg,617.9,Intel Core i3-6006U @ 2.00GHz,2275,1168,91
285,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600x900,Intel Core i7 7500U 2.7GHz,6GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M420,,Linux,2.18kg,465,Intel Core i3-6006U @ 2.00GHz,2275,1168,91
313,Lenovo,IdeaPad 320-15IKB,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M420,,Linux,2.18kg,569,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
342,Dell,Inspiron 7570,Ultrabook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M420,,Windows 10,2.18kg,789.81,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
564,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600x900,Intel Core i7 7500U 2.7GHz,6GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M420,,Windows 10,2.18kg,739,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
748,Dell,Inspiron 7560,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M420,,Windows 10,2.18kg,684.99,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
889,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M420X,,Windows 10,2kg,739,Intel Core i3-6006U @ 2.00GHz,2275,1168,91
22,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M420X,,Linux,2.18kg,455.7,Intel Core i3-6006U @ 2.00GHz,2275,1168,95
75,MSI,GL72M 7RDX,Gaming,17.3,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M420X,,Windows 10,2.18kg,614,Intel Core i3-6006U @ 2.00GHz,2275,1168,95
102,HP,Omen 15-ce007nv,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M430,3.1,Windows 10,2.2kg,498.9,Intel Core i3-6006U @ 2.00GHz,2275,1168,91
140,Asus,FX753VD-GC086T (i5-7300HQ/8GB/1TB,Gaming,17.3,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M430,3.1,Windows 10,2.2kg,745,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
171,Dell,Inspiron 5577,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M430,3.1,Windows 10,2.3kg,639,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
373,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M430,3.1,Linux,2.2kg,599.9,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
386,HP,Omen 17-w212nv,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M430,3.1,Linux,2.2kg,485,Intel Core i3-6006U @ 2.00GHz,2275,1168,91
451,HP,Omen 15-AX205na,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M430,3.1,Windows 10,2.2kg,449,Intel Core i3-6006U @ 2.00GHz,2275,1168,91
499,Asus,VivoBook Pro,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M430,3.1,Windows 10,2.2kg,575,AMD EPYC 7763,88338,2635,86
571,Asus,FX553VD-DM627T (i5-7300HQ/8GB/1TB,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M430,3.1,Windows 10,2.24kg,565,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
600,Samsung,Notebook Odyssey,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M430,3.1,Linux,2.25kg,428,Intel Core i3-6006U @ 2.00GHz,2275,1168,95
622,Asus,FX753VD-GC007T (i7-7700HQ/8GB/1TB,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M430,3.1,Linux,2.3kg,598.9,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
765,HP,15-cb003na (i5-7300HQ/8GB/1TB,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M430,3.1,Windows 10,2.3kg,585,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
769,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M430,3.1,Linux,2.2kg,749.01,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
795,MSI,GL62M (i5-7300HQ/8GB/1TB,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M430,3.1,Windows 10,2.04kg,539,Intel Core i3-6006U @ 2.00GHz,2275,1168,91
898,Asus,Rog GL753VD-GC082T,Gaming,17.3,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,12GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M430,3.1,Windows 10,1.90kg,817.95,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
933,MSI,GL62M 7RD,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M430,3.1,Windows 10,2.2kg,545.67,Intel Core i3-6006U @ 2.00GHz,2275,1168,91
951,MSI,GP62M Leopard,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M430,3.1,No OS,2.2kg,479,Intel Core i3-6006U @ 2.00GHz,2275,1168,91
1014,Acer,Nitro 5,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M430,3.1,Linux,2.25kg,465.62,Intel Core i3-6006U @ 2.00GHz,2275,1168,95
1046,MSI,GL72M 7RDX,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M430,3.1,Windows 10,2.25kg,599,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
1157,MSI,GP62M 7RDX,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M430,3.1,No OS,1.9kg,368,Intel Core i3-6006U @ 2.00GHz,2275,1168,91
1213,HP,Pavilion Power,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M430,3.1,Linux,2.3kg,805.99,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
1247,MSI,GL62M 7RDX,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M430,3.1,Linux,2.3kg,805.99,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
87,Dell,Inspiron 7577,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R5 M430,3.1,Linux,2.3kg,805.99,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
309,Asus,GL553VE-FY082T (i7-7700HQ/8GB/1TB,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R7,3.5,Windows 10,2.2kg,429,AMD EPYC 7763,88338,2635,86
432,Dell,Inspiron 7577,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R7 Graphics,2.9,Windows 10,2.04kg,629,AMD EPYC 7763,88338,2635,86
661,MSI,GL62M 7REX,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R7 M360,3.7,Windows 10,2.5kg,1099,Intel Core i7-6500U @ 2.50GHz,3276,1708,95
718,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R7 M365X,,Windows 10,1.84kg,1296.99,Intel Core i7-6500U @ 2.50GHz,3276,1708,95
732,MSI,GL72M 7REX,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R7 M440,3.6,Windows 10,2.65kg,569,AMD EPYC 7763,88338,2635,86
932,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R7 M440,3.6,Windows 10,2.3kg,499,Intel Core i3-6006U @ 2.00GHz,2275,1168,95
1183,Dell,Inspiron 7567,Gaming,15.6,4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R7 M440,3.6,Windows 10,2.04kg,549.99,AMD EPYC 7763,88338,2635,86
648,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R7 M440,3.6,Windows 10,2.04kg,549.99,AMD EPYC 7763,88338,2635,86
90,Asus,FX503VM-E4007T (i7-7700HQ/16GB/1TB,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R7 M440,3.6,Windows 10,2.04kg,549.99,AMD EPYC 7763,88338,2635,86
358,MSI,GP72MVR 7RFX,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R7 M445,3.8,Windows 10,2.36kg,638.99,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
388,Asus,ROG Strix,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R7 M445,3.8,Windows 10,2.3kg,859.01,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
541,Asus,ROG Strix,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R7 M445,3.8,Linux,2.36kg,899,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
596,Asus,ROG Strix,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R7 M445,3.8,Windows 10,2.33kg,899,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
672,MSI,GP72VR Leopard,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R7 M445,3.8,Linux,2.33kg,778.87,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
690,Dell,Alienware 15,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,16GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R7 M445,3.8,Linux,2.32kg,589.52,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
738,Acer,Predator 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R7 M445,3.8,Windows 10,2.3kg,1181.27,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
827,Dell,Alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R7 M445,3.8,Linux,2.83kg,865,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
862,Asus,Rog GL502VM-DS74,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R7 M445,3.8,Windows 10,2.36kg,659,Intel Core i3-6006U @ 2.00GHz,2275,1168,95
1001,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R7 M445,3.8,Windows 10,2.36kg,749,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
1143,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R7 M445,3.8,Windows 10,2.32kg,989.99,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
1144,HP,Omen -,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R7 M445,3.8,Windows 10,2.36kg,638.8,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
1229,Asus,FX502VM-AS73 (i7-7700HQ/16GB/1TB,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R7 M445,3.8,Windows 10,2.5kg,784,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
1239,MSI,GP62MVR 6RF,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R7 M445,3.8,Windows 10,2.36kg,889,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
537,Dell,Alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R7 M460,3.5,No OS,1.5kg,799,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
368,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,6GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R7 M460,3.5,Windows 10,2.08kg,959,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
247,Asus,F756UX-T4201D (i7-7500U/8GB/128GB,Notebook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R7 M465,,Windows 10,1.84kg,1349,Intel Core i5-7300U @ 2.60GHz,3738,1963,95
976,Acer,Aspire F5-573G-510L,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,12GB,128GB SSD +  1TB HDD,58.98,AMD Radeon R9 M385,,Windows 10,2.5kg,999,AMD FX-8800P,2784,1354,90
666,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon RX 540,7.7,Windows 10,2.2kg,659,AMD EPYC 7763,88338,2635,86
1236,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon RX 540,7.7,Windows 10,2.2kg,579,AMD EPYC 7763,88338,2635,86
776,Dell,Inspiron 7559,Gaming,15.6,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,16GB,128GB SSD +  1TB HDD,58.98,AMD Radeon RX 550,9.7,Windows 10,1.75kg,1116.02,Intel Core i5-8250U @ 1.60GHz,5942,1934,95
920,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon RX 550,9.7,Windows 10,2.1kg,1229.56,Intel Core i7-8550U @ 1.80GHz,5940,2067,95
1121,MSI,GE72 Apache,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon RX 550,9.7,Windows 10,2.1kg,1144.5,Intel Core i5-8250U @ 1.60GHz,5942,1934,95
1124,Asus,Rog GL552VW-CN470T,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,128GB SSD +  1TB HDD,58.98,AMD Radeon RX 550,9.7,Windows 10,1.75kg,1215.38,Intel Core i7-8550U @ 1.80GHz,5940,2067,95
1134,Asus,Rog GL752VW-T4308T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon RX 560,,Windows 10,2.45kg,699,AMD FX-9830P,3219,1554,95
1246,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,128GB SSD +  1TB HDD,58.98,AMD Radeon RX 580,23.6,Windows 10,3.2kg,1299,AMD Ryzen 7 1700,14665,1990,88
1256,MSI,GL62 6QF,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon RX 580,23.6,Windows 10,3.2kg,1549,AMD Ryzen 7 1700,14665,1990,88
1277,MSI,GE62 Apache,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon RX 580,23.6,Windows 10,3.25kg,2199,AMD Ryzen 7 1700,14665,1990,88
954,HP,Omen 17-W006na,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,8GB,128GB SSD +  1TB HDD,58.98,AMD Radeon RX 580,23.6,Windows 10,3.2kg,1695,AMD Ryzen 5 1600,12322,2075,88
610,MSI,Laptop MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,16GB,128GB SSD +  1TB HDD,58.98,AMD Radeon RX 580,23.6,Windows 10,3.74kg,1749,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1196,MSI,GS60 Ghost,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,128GB SSD +  1TB HDD,58.98,ARM Mali T860 MP4,,Chrome OS,1.15kg,659,AMD Ryzen Embedded V1500B Quad-core @ 2.20GHz,5257,1237,86
1274,Asus,Rog G752VT-GC073T,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,128GB SSD +  1TB HDD,58.98,Intel Graphics 620,3.9,Windows 10,1.8kg,919,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
592,MSI,GT80S 6QE,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,16GB,128GB SSD +  1TB HDD,58.98,Intel HD Graphics,,Windows 10,1.89kg,244.99,Intel Atom x5-Z8300 @ 1.44GHz,829,465,96
1062,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,128GB SSD +  1TB HDD,58.98,Intel HD Graphics,,Chrome OS,2.19kg,199,Intel Core i9-12900KF,40872,4225,86
1114,Asus,G752VY-GC162T (i7-6700HQ/16GB/1TB,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16GB,128GB SSD +  1TB HDD,58.98,Intel HD Graphics,,Linux,2.2kg,274.9,Intel Core i9-12900KF,40872,4225,86
799,Asus,FX502VM-DM560T (i7-7700HQ/8GB/1TB,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,58.98,Intel HD Graphics,,Windows 10,1.36kg,1680,Intel Core i7-7600U @ 2.80GHz,3658,1984,95
250,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,128GB SSD +  2TB HDD,68.98,Intel HD Graphics,,Windows 10,1.89kg,248.9,Intel Atom x5-Z8350 @ 1.44GHz,907,483,96
361,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,128GB SSD +  2TB HDD,68.98,Intel HD Graphics,,Windows 10,1.35kg,255,Intel Atom x5-Z8350 @ 1.44GHz,907,483,96
919,Acer,Chromebook CB5-571-C1DZ,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Celeron Dual Core 3205U 1.5GHz,4GB,16GB Flash Storage,3.99,Intel HD Graphics,,Windows 10,1.4kg,249,Intel Atom x5-Z8350 @ 1.44GHz,907,483,96
437,Samsung,Chromebook 3,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4GB,16GB Flash Storage,3.99,Intel HD Graphics,,Windows 10,1.4kg,239,Intel Atom x5-Z8350 @ 1.44GHz,907,483,96
591,Dell,Chromebook 11,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4GB,16GB Flash Storage,3.99,Intel HD Graphics,,Windows 10,1.43kg,274,Intel Core i9-12900KF,40872,4225,86
826,HP,Chromebook 11,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4GB,16GB Flash Storage,3.99,Intel HD Graphics,,Windows 10,1.4kg,269,Intel Core i9-12900KF,40872,4225,86
847,Lenovo,N42-20 Chromebook,Notebook,14,1366x768,Intel Celeron Quad Core N3160 1.6GHz,4GB,16GB Flash Storage,3.99,Intel HD Graphics,,Windows 10,2.2kg,369,Intel Core i9-12900KF,40872,4225,86
1063,Asus,Chromebook C202SA,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4GB,16GB Flash Storage,3.99,Intel HD Graphics,,Chrome OS,2.20kg,359,Intel Core i9-12900KF,40872,4225,86
322,Lenovo,ThinkPad 13,Notebook,13.3,1366x768,Intel Celeron Dual Core 3855U 1.6GHz,4GB,16GB Flash Storage,3.99,Intel HD Graphics,,Windows 10,1.36kg,1472.2,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
295,Acer,Chromebook C910-C2ST,Notebook,15.6,1366x768,Intel Celeron Dual Core 3205U 1.5GHz,2GB,16GB SSD,5.99,Intel HD Graphics,,Windows 10,2.25kg,559,Intel Core i5-7200U @ 2.50GHz,3414,1782,95
1117,Acer,Chromebook 15,Notebook,15.6,1366x768,Intel Celeron Dual Core 3205U 1.5GHz,4GB,16GB SSD,5.99,Intel HD Graphics,,Linux,2.2kg,393.49,Intel Core i9-12900KF,40872,4225,86
511,Lenovo,Chromebook N23,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4GB,16GB SSD,5.99,Intel HD Graphics,,Chrome OS,2.20kg,209,Intel Core i9-12900KF,40872,4225,86
502,Lenovo,Thinkpad X260,Ultrabook,12.5,IPS Panel 1366x768,Intel Core i5 6200U 2.3GHz,8GB,180GB SSD,19.99,Intel HD Graphics,,Windows 10,2.2kg,369,Intel Core i9-12900KF,40872,4225,86
762,Lenovo,Thinkpad T460,Ultrabook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4GB,180GB SSD,19.99,Intel HD Graphics,,Chrome OS,1.3kg,174,Intel Core i9-12900KF,40872,4225,86
1102,Lenovo,ThinkPad T460,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,180GB SSD,19.99,Intel HD Graphics,,Linux,2.2kg,324,Intel Core i9-12900KF,40872,4225,86
484,Lenovo,Thinkpad T470,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,180GB SSD,19.99,Intel HD Graphics,,Windows 10,2.2kg,443.99,Intel Core i9-12900KF,40872,4225,86
884,Lenovo,Thinkpad 13,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4GB,180GB SSD,19.99,Intel HD Graphics,,Windows 10,2.20kg,379,Intel Core i9-12900KF,40872,4225,86
234,HP,ZBook 15u,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,39.99,Intel HD Graphics,,Windows 10,1.5kg,229,Intel Core i9-12900KF,40872,4225,86
1118,HP,ZBook 17,Workstation,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,1TB HDD,39.99,Intel HD Graphics,,Windows 10,2.2kg,369,Intel Core i9-12900KF,40872,4225,86
105,Dell,Inspiron 3576,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8GB,1TB HDD,39.99,Intel HD Graphics,,Windows 10,2.20kg,379,Intel Core i9-12900KF,40872,4225,86
